"STATIONCODE","CO","NO2","SO2","O3","PM25","PM10","TEMPERATURE","HUMIDITY","RECEIVETIME","PM05N","PM1N","PM25N","PM10N"
"XHWAT2014043000196","97.75","553.25","137.33","736.92","28.58","30.5","18.33","30.67","2016/4/3 14:00:00","","","",""
"XHWAT2014043000196","86.5","612.25","118.83","796.5","22.75","24.33","19","25.33","2016/4/3 15:00:00","","","",""
"XHWAT2014043000196","83.17","618.75","84.33","792.17","25.17","27.08","19.75","26","2016/4/3 16:00:00","","","",""
"XHWAT2014043000196","75.92","640.67","104.5","856","28","30.25","19","31.08","2016/4/3 17:00:00","","","",""
"XHWAT2014043000196","71","632.08","106.75","830.5","27.17","29.25","17.42","35.08","2016/4/3 18:00:00","","","",""
"XHWAT2014043000196","66.36","612.91","100.45","805.09","27.91","29.82","15.64","38.91","2016/4/3 19:00:00","","","",""
"XHWAT2014043000196","67.75","597.5","107.58","803","28.92","30.92","15","41.67","2016/4/3 20:00:00","","","",""
"XHWAT2014043000196","68.92","548.42","110.67","793.75","43.92","46.92","14.17","45","2016/4/3 21:00:00","","","",""
"XHWAT2014043000196","72.92","498.58","123.58","742.67","54.83","58.5","14","48.42","2016/4/3 22:00:00","","","",""
"XHWAT2014043000196","81.42","472","132","723.67","56.5","60.25","14","50.17","2016/4/3 23:00:00","","","",""
"XHWAT2014043000196","69.83","498.17","130.83","723.67","61.25","65.58","13","50.92","2016/4/4","","","",""
"XHWAT2014043000196","68.33","441.08","148.08","721.42","60.83","64.83","13","52.92","2016/4/4 1:00:00","","","",""
"XHWAT2014043000196","78.5","392.92","155.67","679.25","62.67","67.42","11.67","59.5","2016/4/4 2:00:00","","","",""
"XHWAT2014043000196","90.64","392.36","165.73","654.45","69.36","75","10.27","66.64","2016/4/4 3:00:00","","","",""
"XHWAT2014043000196","82.83","338.42","160.42","610.25","71.33","77.17","9.5","70","2016/4/4 4:00:00","","","",""
"XHWAT2014043000196","84.67","314.92","155.92","602.58","78.17","85.08","8.42","75.75","2016/4/4 5:00:00","","","",""
"XHWAT2014043000196","91","327.92","174.42","622.75","87.83","97.5","8","77.42","2016/4/4 6:00:00","","","",""
"XHWAT2014043000196","140.08","329.25","174.08","602.08","95","104.25","8.67","74.25","2016/4/4 7:00:00","","","",""
"XHWAT2014043000196","143.2","335.9","176.2","577.4","106.1","114.2","11.2","67.5","2016/4/4 8:00:00","","","",""
"XHWAT2014043000196","174.9","412.8","191.9","629.4","110.3","119","14.9","54.3","2016/4/4 9:00:00","","","",""
"XHWAT2014043000196","168.58","429.67","202.5","621.75","111.33","120.42","17.75","46.92","2016/4/4 10:00:00","","","",""
"XHWAT2014043000196","194.42","466.33","216.17","620.33","103.92","114.5","19.92","41.08","2016/4/4 11:00:00","","","",""
"XHWAT2014043000196","182.45","467.91","208","627.18","100.18","110.18","21.09","38","2016/4/4 12:00:00","","","",""
"XHWAT2014043000196","145.5","567.25","164.5","748.58","84.5","92","22.83","33.42","2016/4/4 13:00:00","","","",""
"XHWAT2014043000196","144.58","570.75","152.42","775.17","82.92","90.58","23","32.75","2016/4/4 14:00:00","","","",""
"XHWAT2014043000196","145.45","620","141","848.45","81","88.45","24","31.91","2016/4/4 15:00:00","","","",""
"XHWAT2014043000196","136.67","680.25","122.33","884.75","85.25","93","23","35.5","2016/4/4 16:00:00","","","",""
"XHWAT2014043000196","139.75","729.42","95.08","943.33","86.42","94.42","22.42","37.42","2016/4/4 17:00:00","","","",""
"XHWAT2014043000196","139.33","719.08","100.17","907.58","87.75","94.83","20.58","41.92","2016/4/4 18:00:00","","","",""
"XHWAT2014043000196","153.67","647.17","116.5","857.83","92.67","100.67","19.17","45.42","2016/4/4 19:00:00","","","",""
"XHWAT2014043000196","139.25","602.92","120.5","795.58","77.42","83.92","18.08","46.25","2016/4/4 20:00:00","","","",""
"XHWAT2014043000196","126.08","608.08","125.92","807.75","82","89.83","17.92","47.42","2016/4/4 21:00:00","","","",""
"XHWAT2014043000196","126.5","504.25","152.83","716.17","101.58","110.92","17","49.75","2016/4/4 22:00:00","","","",""
"XHWAT2014043000196","129.5","454","158.17","690","108","117.5","16.08","52.5","2016/4/4 23:00:00","","","",""
"XHWAT2014043000196","144.08","429.83","173.67","683.42","114.58","124.58","15","55.17","2016/4/5","","","",""
"XHWAT2014043000196","162","384.75","177.25","639.17","124.42","136.17","14","59.5","2016/4/5 1:00:00","","","",""
"XHWAT2014043000196","152.2","381.3","173.9","668.9","129.2","140.9","12.8","65.3","2016/4/5 2:00:00","","","",""
"XHWAT2014043000196","149.67","381.83","167.5","657.83","146.83","159.92","11.92","70.58","2016/4/5 3:00:00","","","",""
"XHWAT2014043000196","152.5","356.17","167.17","622","155.58","169.67","11","75.67","2016/4/5 4:00:00","","","",""
"XHWAT2014043000196","180.67","327.5","175.67","588.33","177.67","194.75","10.92","77.33","2016/4/5 5:00:00","","","",""
"XHWAT2014043000196","171.64","324.55","171.91","567.36","168.09","183.73","10","80.18","2016/4/5 6:00:00","","","",""
"XHWAT2014043000196","217.18","310.09","171.82","551","183.45","202.64","9.73","82.18","2016/4/5 7:00:00","","","",""
"XHWAT2014043000196","236.25","356","166.92","593.5","168.42","184.83","12.17","76.17","2016/4/5 8:00:00","","","",""
"XHWAT2014043000196","241.46","425.77","210.62","636.62","137.23","150","16.92","57.85","2016/4/5 9:00:00","","","",""
"XHWAT2014043000196","242.42","507.58","238.67","717.08","129.25","142","21.42","41.75","2016/4/5 10:00:00","","","",""
"XHWAT2014043000196","236","589.08","244.17","751.75","142.5","155.17","23.42","36.25","2016/4/5 11:00:00","","","",""
"XHWAT2014043000196","221.17","672.17","223.08","898.33","137.17","151.33","25.75","32.17","2016/4/5 12:00:00","","","",""
"XHWAT2014043000196","206.82","802.91","161.64","1041.36","125.55","138.45","26.45","30.45","2016/4/5 13:00:00","","","",""
"XHWAT2014043000196","156.42","924.92","125.17","1120.92","87","95.92","26","29","2016/4/5 14:00:00","","","",""
"XHWAT2014043000196","165.58","1002.58","103.67","1193.33","79.42","86.25","26","28.75","2016/4/5 15:00:00","","","",""
"XHWAT2014043000196","170.45","969.64","68.45","1132.18","77.55","84.64","25.91","28.55","2016/4/5 16:00:00","","","",""
"XHWAT2014043000196","139.67","1046.92","75","1152.5","74.42","81.75","24.58","31.67","2016/4/5 17:00:00","","","",""
"XHWAT2014043000196","126.64","901.73","92","1067.91","79.09","86.45","23.45","37.64","2016/4/5 18:00:00","","","",""
"XHWAT2014043000196","115.67","910.5","87.83","1061.17","85.67","93.75","21.67","41.17","2016/4/5 19:00:00","","","",""
"XHWAT2014043000196","125.58","842.25","92.83","1009.42","107","116.67","20.42","48.42","2016/4/5 20:00:00","","","",""
"XHWAT2014043000196","130.33","824","94.58","955.58","129.58","139.33","19.58","52.75","2016/4/5 21:00:00","","","",""
"XHWAT2014043000196","139.08","703.83","120.25","871.42","142.75","154.5","19","55.75","2016/4/5 22:00:00","","","",""
"XHWAT2014043000196","158.17","537.42","155.83","766.67","164.58","176.5","18","57.83","2016/4/5 23:00:00","","","",""
"XHWAT2014043000196","174.25","493.33","162.75","719.42","175.17","188.5","17.75","59.83","2016/4/6","","","",""
"XHWAT2014043000196","191.67","428.33","178.83","635.5","184.83","198.92","17","62.42","2016/4/6 1:00:00","","","",""
"XHWAT2014043000196","187.83","374.58","180.42","578.25","194.42","209.42","15.75","66.83","2016/4/6 2:00:00","","","",""
"XHWAT2014043000196","231.83","332.75","179.42","539.08","209.58","225.42","15","71.5","2016/4/6 3:00:00","","","",""
"XHWAT2014043000196","158.42","381.08","179","593.92","246.67","263.67","14.33","75.42","2016/4/6 4:00:00","","","",""
"XHWAT2014043000196","140.5","351.83","179.75","551.75","246","258.5","13","80.67","2016/4/6 5:00:00","","","",""
"XHWAT2014043000196","134.36","357.91","170.09","540.73","355.45","374.36","13","85.09","2016/4/6 6:00:00","","","",""
"XHWAT2014043000196","184.75","397.92","195.75","559.33","330.25","343.92","12.33","78.5","2016/4/6 7:00:00","","","",""
"XHWAT2014043000196","269.33","393","212.75","562.75","69.08","74.33","13.42","73.25","2016/4/6 8:00:00","","","",""
"XHWAT2014043000196","189.58","426.75","173.08","595.42","197.67","214.67","14.83","67.33","2016/4/6 9:00:00","","","",""
"XHWAT2014043000196","186.38","459.92","153","625.62","196.85","214.85","17.31","60","2016/4/6 10:00:00","","","",""
"XHWAT2014043000196","235.83","472.08","156.67","627.25","205.67","227.17","19.25","56.58","2016/4/6 11:00:00","","","",""
"XHWAT2014043000196","213","538.67","152.33","689.42","217.42","239.92","20.5","53.83","2016/4/6 12:00:00","","","",""
"XHWAT2014043000196","226.92","563.08","141.25","694.92","228.75","255.25","20","56.42","2016/4/6 13:00:00","","","",""
"XHWAT2014043000196","233.5","609.67","156.75","778.42","240.67","269.5","20.5","57.08","2016/4/6 14:00:00","","","",""
"XHWAT2014043000196","203.08","734.92","124.92","931.5","257.67","286.42","21","55.42","2016/4/6 15:00:00","","","",""
"XHWAT2014043000196","248.7","724.8","135.7","908.7","260.1","285.6","21.1","57.7","2016/4/6 16:00:00","","","",""
"XHWAT2014043000196","416.75","715.83","190.83","954","297.5","332.17","21","59.83","2016/4/6 17:00:00","","","",""
"XHWAT2014043000196","330.67","606.33","195.67","804.92","257.58","285.33","20.58","61.83","2016/4/6 18:00:00","","","",""
"XHWAT2014043000196","253.25","523.5","175.83","716.33","218","239.58","20","64.67","2016/4/6 19:00:00","","","",""
"XHWAT2014043000196","241.17","485.33","163.83","704.83","203.42","223.67","19.08","68","2016/4/6 20:00:00","","","",""
"XHWAT2014043000196","219.42","425.33","163.92","582.92","203.92","223.92","18.33","72.17","2016/4/6 21:00:00","","","",""
"XHWAT2014043000196","204.5","428.58","174.17","601.25","221.25","244.17","17.92","75.5","2016/4/6 22:00:00","","","",""
"XHWAT2014043000196","216.5","451.5","146.33","565.08","261.75","318.67","17","80.08","2016/4/6 23:00:00","","","",""
"XHWAT2014043000196","230.25","452","146","593.5","315.17","355.5","16.17","81","2016/4/7","","","",""
"XHWAT2014043000196","259.85","399.31","157.31","543.23","321","364.54","15.54","81.85","2016/4/7 1:00:00","","","",""
"XHWAT2014043000196","215","379.92","162.58","495.08","319.17","363","15","83.75","2016/4/7 2:00:00","","","",""
"XHWAT2014043000196","200.33","353.25","155.08","479.92","309.67","352.75","14.33","85.25","2016/4/7 3:00:00","","","",""
"XHWAT2014043000196","209.91","321.64","153.73","452.64","310","351.82","13.36","87.45","2016/4/7 4:00:00","","","",""
"XHWAT2014043000196","217.83","341.08","181.92","527.42","315.5","359.25","12.58","89.92","2016/4/7 5:00:00","","","",""
"XHWAT2014043000196","236.58","352.33","178","548.5","329.83","376.17","12","92.92","2016/4/7 6:00:00","","","",""
"XHWAT2014043000196","544.67","373.92","263.75","560.25","348.67","395.67","12.08","92.75","2016/4/7 7:00:00","","","",""
"XHWAT2014043000196","637.58","476.08","411.42","631.08","269.17","302.75","14.75","75.75","2016/4/7 8:00:00","","","",""
"XHWAT2014043000196","373.75","567.75","395.42","701.75","134.92","152.67","20","45.67","2016/4/7 9:00:00","","","",""
"XHWAT2014043000196","240.08","580.83","286.08","620.5","52.08","60","24.25","25.83","2016/4/7 10:00:00","","","",""
"XHWAT2014043000196","177.58","520.17","236.5","580.42","23.92","28.5","26.58","17.92","2016/4/7 11:00:00","","","",""
"XHWAT2014043000196","160.92","501.83","200.58","540.67","19.5","23.83","28.67","14.67","2016/4/7 12:00:00","","","",""
"XHWAT2014043000196","139.46","522","141.23","618.77","17.62","21.38","28.62","14.23","2016/4/7 13:00:00","","","",""
"XHWAT2014043000196","126.33","744.42","97.42","734.92","13.83","17.33","27.17","15.08","2016/4/7 14:00:00","","","",""
"XHWAT2014043000196","105.25","679.75","114.83","834.33","16.42","18.83","27.5","15.42","2016/4/7 15:00:00","","","",""
"XHWAT2014043000196","108.27","703","118.91","852.82","17.36","19.36","28","15.09","2016/4/7 16:00:00","","","",""
"XHWAT2014043000196","86.08","635.5","119","796.42","15.17","18.33","26.92","17.08","2016/4/7 17:00:00","","","",""
"XHWAT2014043000196","77.75","667.67","110.08","789.33","16.25","19.08","24.83","20.17","2016/4/7 18:00:00","","","",""
"XHWAT2014043000196","72","567.33","110.5","731.92","16","19.5","23.42","22.17","2016/4/7 19:00:00","","","",""
"XHWAT2014043000196","112.67","494.58","133.33","729","29.67","32.42","21.75","25.5","2016/4/7 20:00:00","","","",""
"XHWAT2014043000196","184.5","435.75","144.5","669.42","41.58","48.5","19.75","34.17","2016/4/7 21:00:00","","","",""
"XHWAT2014043000196","125","428.58","151.67","668.42","74.58","84.92","18.67","39.25","2016/4/7 22:00:00","","","",""
"XHWAT2014043000196","124","431.92","173.75","669.25","63.08","71.25","18.33","40.83","2016/4/7 23:00:00","","","",""
"XHWAT2014043000196","143.67","386.25","198.33","602.42","71.17","79.33","17.58","43.17","2016/4/8","","","",""
"XHWAT2014043000196","118.17","388.92","191.25","598.25","65.83","74.42","16.33","46.08","2016/4/8 1:00:00","","","",""
"XHWAT2014043000196","106.42","432.17","174.33","626.83","49.5","56.33","16","43.25","2016/4/8 2:00:00","","","",""
"XHWAT2014043000196","93.55","418","161.73","617","34.91","39.36","16","37.73","2016/4/8 3:00:00","","","",""
"XHWAT2014043000196","79.75","371.5","158.08","566.25","23.67","26.83","15.08","32.92","2016/4/8 4:00:00","","","",""
"XHWAT2014043000196","85.5","328.83","163","547","27.58","32.08","13.33","37.75","2016/4/8 5:00:00","","","",""
"XHWAT2014043000196","105.92","329.83","178.75","570.75","33.58","39.08","12.17","42.67","2016/4/8 6:00:00","","","",""
"XHWAT2014043000196","311.67","316.17","247.25","549.42","49.75","56.67","11.58","45.08","2016/4/8 7:00:00","","","",""
"XHWAT2014043000196","299","382.42","215.92","592.17","36.67","40.75","16","30.83","2016/4/8 8:00:00","","","",""
"XHWAT2014043000196","120.75","457.08","151","612","16","18.42","20.08","12.92","2016/4/8 9:00:00","","","",""
"XHWAT2014043000196","199.17","471.08","163.75","590.17","14.83","15.33","22.17","10.75","2016/4/8 10:00:00","","","",""
"XHWAT2014043000196","118.83","489.17","157.75","644","15.75","17.25","24.17","10.25","2016/4/8 11:00:00","","","",""
"XHWAT2014043000196","114.08","578.17","136.08","705.08","20.17","22","25","10.5","2016/4/8 12:00:00","","","",""
"XHWAT2014043000196","106.83","567.08","106.33","702.17","21.08","22.92","25.08","11.83","2016/4/8 13:00:00","","","",""
"XHWAT2014043000196","97.27","606.82","94.18","756.09","22","24.09","24.91","14.27","2016/4/8 14:00:00","","","",""
"XHWAT2014043000196","95.58","658.75","86.58","789.17","22.08","24.75","25","16.83","2016/4/8 15:00:00","","","",""
"XHWAT2014043000196","100.67","607.5","92.17","805.17","25.5","27.17","25","18.75","2016/4/8 16:00:00","","","",""
"XHWAT2014043000196","95.5","658.5","85.17","812.42","23.17","26.58","24.08","22.58","2016/4/8 17:00:00","","","",""
"XHWAT2014043000196","86","621.33","98.58","797.25","25","28.17","22.42","24.92","2016/4/8 18:00:00","","","",""
"XHWAT2014043000196","96.58","598.67","115.92","792.92","32.5","36.42","21.42","26.42","2016/4/8 19:00:00","","","",""
"XHWAT2014043000196","100.42","576.5","119.92","782.08","38.5","43.25","20.5","27.25","2016/4/8 20:00:00","","","",""
"XHWAT2014043000196","109.33","533.33","124.25","774.83","41.17","46.33","20","28.42","2016/4/8 21:00:00","","","",""
"XHWAT2014043000196","123.64","490.36","127.64","716.27","48.27","53.27","19.36","29.91","2016/4/8 22:00:00","","","",""
"XHWAT2014043000196","135.58","440.42","153.33","685.25","61.25","67.75","18.67","32.33","2016/4/8 23:00:00","","","",""
"XHWAT2014043000196","184.17","380.42","168.42","625.33","70.92","78.58","17.42","35.75","2016/4/9","","","",""
"XHWAT2014043000196","142","373.17","147.92","613.92","65.5","73.25","15.67","40.92","2016/4/9 1:00:00","","","",""
"XHWAT2014043000196","138.42","421.92","131.58","663.58","58.67","66.42","14.83","44.67","2016/4/9 2:00:00","","","",""
"XHWAT2014043000196","133.17","365.25","140.08","597.25","58","64.5","13.33","50.08","2016/4/9 3:00:00","","","",""
"XHWAT2014043000196","123.25","320","162.92","581.5","64.25","71.92","11.17","57","2016/4/9 4:00:00","","","",""
"XHWAT2014043000196","130.42","335.25","167.92","648.92","54.92","61.75","10.17","53.33","2016/4/9 5:00:00","","","",""
"XHWAT2014043000196","121.82","382.18","187.73","678.27","29.45","33.91","13.73","27.09","2016/4/9 6:00:00","","","",""
"XHWAT2014043000196","340.75","353.75","262.25","590.75","34.25","42","14.5","27.83","2016/4/9 7:00:00","","","",""
"XHWAT2014043000196","392.42","365.25","298.92","543","31.83","36.83","19.17","21.75","2016/4/9 8:00:00","","","",""
"XHWAT2014043000196","295.58","440.75","259.5","577.5","27.25","31","23.42","16.5","2016/4/9 9:00:00","","","",""
"XHWAT2014043000196","244.5","497.33","231","608.33","21.75","24.17","26.17","13.33","2016/4/9 10:00:00","","","",""
"XHWAT2014043000196","259.83","561.17","227.5","642.75","18.42","20.5","28.58","11.75","2016/4/9 11:00:00","","","",""
"XHWAT2014043000196","181.17","532.83","196.83","697.42","18.17","21.5","30.67","9.58","2016/4/9 12:00:00","","","",""
"XHWAT2014043000196","139.67","596.25","147.42","736.67","11","12.58","31.67","7.58","2016/4/9 13:00:00","","","",""
"XHWAT2014043000196","123","628.92","111.08","785.67","10.08","10.58","31.25","7.25","2016/4/9 14:00:00","","","",""
"XHWAT2014043000196","118.92","678.33","130.75","880","12.17","13.42","31.33","9.08","2016/4/9 15:00:00","","","",""
"XHWAT2014043000196","123.25","705.25","115.92","906.42","12.17","13.08","30.5","11.25","2016/4/9 16:00:00","","","",""
"XHWAT2014043000196","105.25","702.5","107","907.58","16.67","18.75","29.42","15.17","2016/4/9 17:00:00","","","",""
"XHWAT2014043000196","89.83","735.08","97.75","918.92","15","16.67","27.42","15.92","2016/4/9 18:00:00","","","",""
"XHWAT2014043000196","96.25","682.25","97.42","895","19.75","21.33","25.67","15.75","2016/4/9 19:00:00","","","",""
"XHWAT2014043000196","103.25","617","115.58","876.67","33.25","36.5","24.33","18.67","2016/4/9 20:00:00","","","",""
"XHWAT2014043000196","139.08","540.5","125.67","812.83","40.17","45","23.58","21.33","2016/4/9 21:00:00","","","",""
"XHWAT2014043000196","131.42","448.25","131.75","600.58","57.08","65","20.75","37","2016/4/9 22:00:00","","","",""
"XHWAT2014043000196","92.64","429.73","125.18","555.64","48.45","58.09","15.45","51","2016/4/9 23:00:00","","","",""
"XHWAT2014043000196","78","434.5","142.67","633.42","42.75","49.08","12.33","52.67","2016/4/10","","","",""
"XHWAT2014043000196","74.64","385.64","141.09","636.64","44.91","51.18","11","55.27","2016/4/10 1:00:00","","","",""
"XHWAT2014043000196","72.75","434.92","140.92","694","36.58","41.92","10.17","54.5","2016/4/10 2:00:00","","","",""
"XHWAT2014043000196","74.42","466.25","145.33","716.08","31.58","35.58","9.08","51.83","2016/4/10 3:00:00","","","",""
"XHWAT2014043000196","74.67","416.17","150.25","683.83","34","38.25","9","51.25","2016/4/10 4:00:00","","","",""
"XHWAT2014043000196","76.82","394.36","147.45","688.45","33","38.27","9","51.09","2016/4/10 5:00:00","","","",""
"XHWAT2014043000196","84.08","435.17","145.92","705.75","32.08","35.92","9","47.17","2016/4/10 6:00:00","","","",""
"XHWAT2014043000196","196","360.83","210.83","623.08","34.42","38.83","9.08","48.58","2016/4/10 7:00:00","","","",""
"XHWAT2014043000196","128.42","405","159.83","684.92","33","37.25","11.75","40.83","2016/4/10 8:00:00","","","",""
"XHWAT2014043000196","106.64","471.27","139.09","671.36","23.82","27.27","14.91","28.09","2016/4/10 9:00:00","","","",""
"XHWAT2014043000196","108.75","501.08","131.33","649.58","26.08","28.58","16.08","25.33","2016/4/10 10:00:00","","","",""
"XHWAT2014043000196","110.75","538.92","128.58","697.33","22.08","24.92","17.33","23.33","2016/4/10 11:00:00","","","",""
"XHWAT2014043000196","113.17","578.5","119.67","752","23.42","26.42","18.75","20.75","2016/4/10 12:00:00","","","",""
"XHWAT2014043000196","151.75","605.67","112.67","827.5","29","32.33","19.25","20.75","2016/4/10 13:00:00","","","",""
"XHWAT2014043000196","141.83","690","109.42","896.17","36.92","40.58","19.67","21.92","2016/4/10 14:00:00","","","",""
"XHWAT2014043000196","152.58","730.83","104.25","967.75","40.58","45.17","20.08","23.33","2016/4/10 15:00:00","","","",""
"XHWAT2014043000196","150.92","781.25","67.75","1008.92","44.42","49.75","20.92","23.75","2016/4/10 16:00:00","","","",""
"XHWAT2014043000196","164.64","745","93.36","1014.82","45.91","50.73","20.36","25.36","2016/4/10 17:00:00","","","",""
"XHWAT2014043000196","189.54","710.46","106.54","990.69","53.85","59.85","19.46","27.31","2016/4/10 18:00:00","","","",""
"XHWAT2014043000196","215.9","570.8","127.5","869.5","57.5","65.1","17.8","31.5","2016/4/10 19:00:00","","","",""
"XHWAT2014043000196","235","514.08","121.92","767.25","46.83","52.58","16.25","34.08","2016/4/10 20:00:00","","","",""
"XHWAT2014043000196","89.08","562.17","111.83","734.75","24.33","28.33","15","32.67","2016/4/10 21:00:00","","","",""
"XHWAT2014043000196","70.58","516.25","114.08","698.83","19.25","22.92","13","33.67","2016/4/10 22:00:00","","","",""
"XHWAT2014043000196","71.08","455.58","131.08","662","19.75","22.67","11.58","35.75","2016/4/10 23:00:00","","","",""
"XHWAT2014043000196","63.58","413.25","144","668","22.67","25.25","10.5","37.75","2016/4/11","","","",""
"XHWAT2014043000196","64.67","425.83","115.5","639.17","24.5","27.67","9.25","39.92","2016/4/11 1:00:00","","","",""
"XHWAT2014043000196","66.25","400.83","117","608.75","25.42","28.25","8.42","42.75","2016/4/11 2:00:00","","","",""
"XHWAT2014043000196","71.75","388.17","122.67","605.75","30.58","34.17","7.92","44.58","2016/4/11 3:00:00","","","",""
"XHWAT2014043000196","71.17","391.58","120.25","606.25","30.5","33.67","7","44.58","2016/4/11 4:00:00","","","",""
"XHWAT2014043000196","78.33","359.33","145.67","647","33.75","38","7","45.25","2016/4/11 5:00:00","","","",""
"XHWAT2014043000196","85.25","307.83","167.75","629.67","36.5","40.83","6.58","49.25","2016/4/11 6:00:00","","","",""
"XHWAT2014043000196","356.08","334.83","280.75","617.42","48","52.83","7","49.17","2016/4/11 7:00:00","","","",""
"XHWAT2014043000196","180.08","414.42","179.08","645.83","43.83","48.92","9","42.17","2016/4/11 8:00:00","","","",""
"XHWAT2014043000196","129","428.42","164.5","673.67","37.92","42.67","12.17","36.67","2016/4/11 9:00:00","","","",""
"XHWAT2014043000196","114.33","494.83","148","717.42","30.58","34.75","14.08","32.17","2016/4/11 10:00:00","","","",""
"XHWAT2014043000196","106.5","532.25","132.42","725.25","23.58","26.58","15.5","28.17","2016/4/11 11:00:00","","","",""
"XHWAT2014043000196","149.83","611.08","93.92","769.58","20.67","22.67","17.08","25.5","2016/4/11 12:00:00","","","",""
"XHWAT2014043000196","131.42","600.17","104.17","812.58","21.17","23.17","18","25.17","2016/4/11 13:00:00","","","",""
"XHWAT2014043000196","94.33","621.92","87.58","816.42","20.5","22.5","18","26.17","2016/4/11 14:00:00","","","",""
"XHWAT2014043000196","97.67","705.67","68.75","895.33","23.75","25.92","18","25.17","2016/4/11 15:00:00","","","",""
"XHWAT2014043000196","93","815.92","86.25","1010.17","30.67","33.67","18","27.42","2016/4/11 16:00:00","","","",""
"XHWAT2014043000196","105.92","710","114.08","937.42","35.25","38.42","18","30.08","2016/4/11 17:00:00","","","",""
"XHWAT2014043000196","109.92","699.5","81.83","936.5","37.33","41.25","16.92","32.67","2016/4/11 18:00:00","","","",""
"XHWAT2014043000196","124.92","549.58","123.67","823.25","41.08","45.33","15.58","37.75","2016/4/11 19:00:00","","","",""
"XHWAT2014043000196","133.83","479.17","146.42","760","46.5","51","14.5","41","2016/4/11 20:00:00","","","",""
"XHWAT2014043000196","142.64","443.18","152.36","767.27","72.55","80","14","43.18","2016/4/11 21:00:00","","","",""
"XHWAT2014043000196","153.5","401.42","146.25","658.5","56.17","62.42","14","45.58","2016/4/11 22:00:00","","","",""
"XHWAT2014043000196","134.08","361","174","624.17","68.83","92.5","14","49.5","2016/4/11 23:00:00","","","",""
"XHWAT2014043000196","131.17","414.5","170.33","719","80.25","88.92","13.83","49.17","2016/4/12","","","",""
"XHWAT2014043000196","114.42","383","158.92","649.08","103.33","113.42","12.75","56.08","2016/4/12 1:00:00","","","",""
"XHWAT2014043000196","102.83","320.17","162.17","584.25","106","115.58","10.58","75.25","2016/4/12 2:00:00","","","",""
"XHWAT2014043000196","101.82","403.45","151.55","667.91","98.36","108.36","10","79.18","2016/4/12 3:00:00","","","",""
"XHWAT2014043000196","93.92","400.08","165.75","653.92","84.25","92.17","9.33","77.5","2016/4/12 4:00:00","","","",""
"XHWAT2014043000196","93.25","338.08","165.92","592.33","91","98.5","9","81.25","2016/4/12 5:00:00","","","",""
"XHWAT2014043000196","106.42","291.42","172","528.08","101.83","111.42","9","85.17","2016/4/12 6:00:00","","","",""
"XHWAT2014043000196","219.25","298.5","212.25","524.92","111.75","121.92","9.42","85.17","2016/4/12 7:00:00","","","",""
"XHWAT2014043000196","153.25","347.33","216","571.33","101.67","111.92","11.58","72.33","2016/4/12 8:00:00","","","",""
"XHWAT2014043000196","150.91","423.55","186.91","649.18","93.27","101.73","13.91","59.55","2016/4/12 9:00:00","","","",""
"XHWAT2014043000196","142.36","426.73","182.55","620.36","97.09","106.73","15","55.55","2016/4/12 10:00:00","","","",""
"XHWAT2014043000196","206.5","468.33","183.83","673.17","107.67","118.83","16.42","55.5","2016/4/12 11:00:00","","","",""
"XHWAT2014043000196","250","556.08","171.25","724.5","110.58","120.92","17","53.17","2016/4/12 12:00:00","","","",""
"XHWAT2014043000196","197.67","604","163","784.17","115.83","127","17.17","52.83","2016/4/12 13:00:00","","","",""
"XHWAT2014043000196","153.67","717","143.58","884.75","132.33","144.42","17.25","53.58","2016/4/12 14:00:00","","","",""
"XHWAT2014043000196","146.92","713.92","134.08","887.83","133.5","146.5","18.17","53.58","2016/4/12 15:00:00","","","",""
"XHWAT2014043000196","143.83","752.5","105.08","894.08","127.17","139.58","19","51.92","2016/4/12 16:00:00","","","",""
"XHWAT2014043000196","145.67","708.33","96.42","914.92","129.33","142","19","52.58","2016/4/12 17:00:00","","","",""
"XHWAT2014043000196","154.27","686.91","100.18","913.73","130.82","143.91","18.18","54.82","2016/4/12 18:00:00","","","",""
"XHWAT2014043000196","256.78","598.89","123.11","824.11","125.22","136.89","17","59.11","2016/4/12 19:00:00","","","",""
"XHWAT2014043000196","227.92","531.5","130.67","748.25","126.33","138.33","15.67","63.67","2016/4/12 20:00:00","","","",""
"XHWAT2014043000196","433.5","464.25","186.17","679.33","146.92","164.5","14.67","68.5","2016/4/12 21:00:00","","","",""
"XHWAT2014043000196","176.17","422.92","138.92","624.75","141.92","157.33","13.92","72.33","2016/4/12 22:00:00","","","",""
"XHWAT2014043000196","230.25","394.58","140.42","583.17","160.58","179.83","13","75.92","2016/4/12 23:00:00","","","",""
"XHWAT2014043000196","207.58","374.5","140.08","543.83","159.33","178.75","12.42","78.33","2016/4/13","","","",""
"XHWAT2014043000196","177.38","397.31","132.31","577.54","167.08","187","12","81.77","2016/4/13 1:00:00","","","",""
"XHWAT2014043000196","145.5","390.67","136.25","566.58","160.17","180.25","11","82.58","2016/4/13 2:00:00","","","",""
"XHWAT2014043000196","142","313.3","167.5","549.1","159.4","178.4","11","83.8","2016/4/13 3:00:00","","","",""
"XHWAT2014043000196","153.4","328.9","170.2","555.2","167.7","186.5","10.5","86.9","2016/4/13 4:00:00","","","",""
"XHWAT2014043000196","152.25","301.25","174.17","524.5","163.33","182.83","10","86.25","2016/4/13 5:00:00","","","",""
